variable,etiqueta_codebook,modulo,tipo_version,codigo_doc,etiqueta_codigo,tipo_codigo_doc,codigo_especial,frecuencia_codebook,pct_codebook
METHEASWY,EASIEST WAY TO TELL # DAYS USED METHAMPHETAMINE,METHAMPHETAMINE,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,2,0.00
METHEASWY,EASIEST WAY TO TELL # DAYS USED METHAMPHETAMINE,METHAMPHETAMINE,Original u otra,97,REFUSED,No respuesta o ausencia,True,9,0.02
METHEASWY,EASIEST WAY TO TELL # DAYS USED METHAMPHETAMINE,METHAMPHETAMINE,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,82,0.14
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,1,January,Categoría analítica,False,28,0.05
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,10,October,Categoría analítica,False,12,0.02
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,11,November,Categoría analítica,False,25,0.04
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,12,December,Categoría analítica,False,25,0.04
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,2,February,Categoría analítica,False,18,0.03
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,3,March,Categoría analítica,False,25,0.04
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,4,April,Categoría analítica,False,18,0.03
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,5,May,Categoría analítica,False,21,0.04
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,6,June,Categoría analítica,False,32,0.05
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,7,July,Categoría analítica,False,22,0.04
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,8,August,Categoría analítica,False,21,0.04
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,17,0.03
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,89,LEGITIMATE SKIP Logically assigned,Asignación lógica,True,14,0.02
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9,September,Categoría analítica,False,16,0.03
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,91,NEVER USED METHAMPHETAMINE,Ausencia de exposición,True,55927,95.38
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,62,0.11
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,97,REFUSED,No respuesta o ausencia,True,27,0.05
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,283,0.48
METHMOLST,MONTH OF LAST METH USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,2040,3.48
METHNDAYPM,RC-# OF DAYS USED METHAMPHETAMINE IN PAST MONTH,RECODED DRUG USE,Recodificada,1,1-2 Days (IRMETHAM30N=1-2),Categoría analítica,False,30,0.05
METHNDAYPM,RC-# OF DAYS USED METHAMPHETAMINE IN PAST MONTH,RECODED DRUG USE,Recodificada,2,3-5 Days (IRMETHAM30N=3-5),Categoría analítica,False,34,0.06
METHNDAYPM,RC-# OF DAYS USED METHAMPHETAMINE IN PAST MONTH,RECODED DRUG USE,Recodificada,3,6-19 Days (IRMETHAM30N=6-19),Categoría analítica,False,73,0.12
METHNDAYPM,RC-# OF DAYS USED METHAMPHETAMINE IN PAST MONTH,RECODED DRUG USE,Recodificada,4,20-30 Days (IRMETHAM30N=20-30),Categoría analítica,False,191,0.33
METHNDAYPM,RC-# OF DAYS USED METHAMPHETAMINE IN PAST MONTH,RECODED DRUG USE,Recodificada,5,"Non User or No Past Month Use (IRMETHAM30N=91,93)",Ausencia de exposición,True,58305,99.44
METHNDAYYR,RC-# OF DAYS USED METHAMPHETAMINE IN PAST YEAR,RECODED DRUG USE,Recodificada,1,1-11 Days (IRMETHAMYFQ=1-11),Categoría analítica,False,91,0.16
METHNDAYYR,RC-# OF DAYS USED METHAMPHETAMINE IN PAST YEAR,RECODED DRUG USE,Recodificada,2,12-49 Days (IRMETHAMYFQ=12-49),Categoría analítica,False,73,0.12
METHNDAYYR,RC-# OF DAYS USED METHAMPHETAMINE IN PAST YEAR,RECODED DRUG USE,Recodificada,3,50-99 Days (IRMETHAMYFQ=50-99),Categoría analítica,False,59,0.10
METHNDAYYR,RC-# OF DAYS USED METHAMPHETAMINE IN PAST YEAR,RECODED DRUG USE,Recodificada,4,100-299 Days (IRMETHAMYFQ=100-299),Categoría analítica,False,192,0.33
METHNDAYYR,RC-# OF DAYS USED METHAMPHETAMINE IN PAST YEAR,RECODED DRUG USE,Recodificada,5,300-365 Days (IRMETHAMYFQ=300-365),Categoría analítica,False,136,0.23
METHNDAYYR,RC-# OF DAYS USED METHAMPHETAMINE IN PAST YEAR,RECODED DRUG USE,Recodificada,6,"Non User or No Past Year Use (IRMETHAMYFQ=991,993)",Ausencia de exposición,True,58082,99.06
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,1,Within the past 30 days,Categoría analítica,False,66,0.11
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,13,More than 12 months ago LOGICALLY ASSIGNED,Asignación lógica,True,5,0.01
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,2,More than 30 days ago but within the past 12 mos,Categoría analítica,False,69,0.12
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,3,More than 12 months ago,Categoría analítica,False,463,0.79
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,9,At some point in the lifetime LOG ASSN,Categoría analítica,False,1,0.00
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,91,NEVER USED METHAMPHETAMINE,Ausencia de exposición,True,55922,95.38
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,93,USED METHAMPH BUT NEVER WITH A NEEDLE,Categoría analítica,False,2013,3.43
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,97,REFUSED,No respuesta o ausencia,True,8,0.01
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,86,0.15
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,1,Yes,Categoría analítica,False,599,1.02
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,2,No,Categoría analítica,False,2013,3.43
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,3,Yes LOGICALLY ASSIGNED,Asignación lógica,True,5,0.01
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,1,0.00
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,91,NEVER USED METHAMPHETAMINE,Ausencia de exposición,True,55922,95.38
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,1,0.00
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,97,REFUSED,No respuesta o ausencia,True,8,0.01
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,84,0.14
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9985,BAD DATA Logically assigned,Asignación lógica,True,13,0.02
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9989,LEGITIMATE SKIP Logically assigned,Asignación lógica,True,14,0.02
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9991,NEVER USED METHAMPHETAMINE,Ausencia de exposición,True,55927,95.38
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9994,DON'T KNOW,No respuesta o ausencia,True,53,0.09
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9997,REFUSED,No respuesta o ausencia,True,24,0.04
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9998,BLANK (NO ANSWER),No respuesta o ausencia,True,283,0.48
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9999,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,2040,3.48
METHYRLST,YEAR OF LAST METHAMPHETAMINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,RANGE,2022 - 2024,Rango válido,False,279,0.48
METOTFG,TRIMMING INDICATOR FOR METHAMYFQ,METHAMPHETAMINE,Original u otra,2,Trimmed relative to the 30-day freq,Categoría analítica,False,21,0.04
METOTFG,TRIMMING INDICATOR FOR METHAMYFQ,METHAMPHETAMINE,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,58612,99.96
MHNTCARE2,RC-UNMET PY MH TRT NEED: NO ONE WOULD CARE IF YOU GOT BETTER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55439,94.55
MHNTCARE2,RC-UNMET PY MH TRT NEED: NO ONE WOULD CARE IF YOU GOT BETTER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNCARE2=2),Categoría analítica,False,2568,4.38
MHNTCARE2,RC-UNMET PY MH TRT NEED: NO ONE WOULD CARE IF YOU GOT BETTER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNCARE2=1),Categoría analítica,False,626,1.07
MHNTCONSQ2,"RC-UNMET PY MH TRT NEED: THGHT WOULD LOSE JOB, HOME, CHILD",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55425,94.53
MHNTCONSQ2,"RC-UNMET PY MH TRT NEED: THGHT WOULD LOSE JOB, HOME, CHILD",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNCONSQ2=2),Categoría analítica,False,2851,4.86
MHNTCONSQ2,"RC-UNMET PY MH TRT NEED: THGHT WOULD LOSE JOB, HOME, CHILD",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNCONSQ2=1),Categoría analítica,False,357,0.61
MHNTCOST2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COST TOO MUCH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55404,94.49
MHNTCOST2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COST TOO MUCH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNCOST2=2),Categoría analítica,False,1609,2.74
MHNTCOST2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COST TOO MUCH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNCOST2=1),Categoría analítica,False,1620,2.76
MHNTENFCV2,RC-UNMET PY MH TRT NEED: HEALTH INSUR DIDNT COVER ENOUGH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55720,95.03
MHNTENFCV2,RC-UNMET PY MH TRT NEED: HEALTH INSUR DIDNT COVER ENOUGH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNENFCV2=2),Categoría analítica,False,2079,3.55
MHNTENFCV2,RC-UNMET PY MH TRT NEED: HEALTH INSUR DIDNT COVER ENOUGH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNENFCV2=1),Categoría analítica,False,834,1.42
MHNTFFLKE2,RC-UNMET PY MH TRT NEED: FAM/FRIENDS/RELIG GRP WOULDNT LIKE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55433,94.54
MHNTFFLKE2,RC-UNMET PY MH TRT NEED: FAM/FRIENDS/RELIG GRP WOULDNT LIKE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNFFLKE2=2),Categoría analítica,False,2615,4.46
MHNTFFLKE2,RC-UNMET PY MH TRT NEED: FAM/FRIENDS/RELIG GRP WOULDNT LIKE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNFFLKE2=1),Categoría analítica,False,585,1.00
MHNTFORCE2,RC-UNMET PY MH TRT NEED: AFRAID OF BEING FORCED AGAINST WILL,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55421,94.52
MHNTFORCE2,RC-UNMET PY MH TRT NEED: AFRAID OF BEING FORCED AGAINST WILL,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNFORCE2=2),Categoría analítica,False,2501,4.27
MHNTFORCE2,RC-UNMET PY MH TRT NEED: AFRAID OF BEING FORCED AGAINST WILL,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNFORCE2=1),Categoría analítica,False,711,1.21
MHNTHNDL2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COULD HANDLE ON OWN,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55411,94.50
MHNTHNDL2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COULD HANDLE ON OWN,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNHNDL2=2),Categoría analítica,False,873,1.49
MHNTHNDL2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COULD HANDLE ON OWN,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNHNDL2=1),Categoría analítica,False,2349,4.01
MHNTINSCV2,RC-UNMET PY MNTL HLTH TRT NEED: NO HEALTH INSUR COVERAGE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55605,94.84
MHNTINSCV2,RC-UNMET PY MNTL HLTH TRT NEED: NO HEALTH INSUR COVERAGE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNINSCV2=2),Categoría analítica,False,2224,3.79
MHNTINSCV2,RC-UNMET PY MNTL HLTH TRT NEED: NO HEALTH INSUR COVERAGE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNINSCV2=1),Categoría analítica,False,804,1.37
MHNTMEDS2,RC-UNMET PY MH TRT NEED: THOUGHT WOULD BE TOLD TO TAKE MEDS,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55430,94.54
MHNTMEDS2,RC-UNMET PY MH TRT NEED: THOUGHT WOULD BE TOLD TO TAKE MEDS,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNMED2=2),Categoría analítica,False,2209,3.77
MHNTMEDS2,RC-UNMET PY MH TRT NEED: THOUGHT WOULD BE TOLD TO TAKE MEDS,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNMED2=1),Categoría analítica,False,994,1.70
MHNTNOFND2,RC-UNMET PY MH TRT NEED: COULD NOT FIND PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55495,94.65
MHNTNOFND2,RC-UNMET PY MH TRT NEED: COULD NOT FIND PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNNOFND2=2),Categoría analítica,False,1981,3.38
MHNTNOFND2,RC-UNMET PY MH TRT NEED: COULD NOT FIND PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNNOFND2=1),Categoría analítica,False,1157,1.97
MHNTNOHLP2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT THINK TRT WOULD HELP,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55469,94.60
MHNTNOHLP2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT THINK TRT WOULD HELP,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNNOHLP2=2),Categoría analítica,False,2033,3.47
MHNTNOHLP2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT THINK TRT WOULD HELP,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNNOHLP2=1),Categoría analítica,False,1131,1.93
MHNTNOOPN2,RC-UNMET PY MH TRT NEED: NO OPENINGS WITH PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55558,94.76
MHNTNOOPN2,RC-UNMET PY MH TRT NEED: NO OPENINGS WITH PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNNOOPN2=2),Categoría analítica,False,2653,4.52
MHNTNOOPN2,RC-UNMET PY MH TRT NEED: NO OPENINGS WITH PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNNOOPN2=1),Categoría analítica,False,422,0.72
MHNTPRIV2,RC-UNMET PY MH TRT NEED: WORRIED THAT INFO NOT KEPT PRIVATE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55423,94.53
MHNTPRIV2,RC-UNMET PY MH TRT NEED: WORRIED THAT INFO NOT KEPT PRIVATE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNPRIV2=2),Categoría analítica,False,2344,4.00
MHNTPRIV2,RC-UNMET PY MH TRT NEED: WORRIED THAT INFO NOT KEPT PRIVATE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNPRIV2=1),Categoría analítica,False,866,1.48
MHNTPROBS2,"RC-UNMET PY MH TRT NEED: PROB W/TRANS, CHILDCARE, APPT TIMES",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55433,94.54
MHNTPROBS2,"RC-UNMET PY MH TRT NEED: PROB W/TRANS, CHILDCARE, APPT TIMES",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNPROBS2=2),Categoría analítica,False,2435,4.15
MHNTPROBS2,"RC-UNMET PY MH TRT NEED: PROB W/TRANS, CHILDCARE, APPT TIMES",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNPROBS2=1),Categoría analítica,False,765,1.30
MHNTPTHNK2,RC-UNMET PY MH TRT NEED: WORRIED WHAT PEOPLE WOULD THNK/SAY,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55406,94.50
MHNTPTHNK2,RC-UNMET PY MH TRT NEED: WORRIED WHAT PEOPLE WOULD THNK/SAY,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNPTHNK2=2),Categoría analítica,False,2198,3.75
MHNTPTHNK2,RC-UNMET PY MH TRT NEED: WORRIED WHAT PEOPLE WOULD THNK/SAY,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNPTHNK2=1),Categoría analítica,False,1029,1.75
MHNTSTART2,RC-UNMET PY MNTL HLTH TRT NEED: NOT READY TO START TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55464,94.60
MHNTSTART2,RC-UNMET PY MNTL HLTH TRT NEED: NOT READY TO START TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNSTART2=2),Categoría analítica,False,1697,2.89
MHNTSTART2,RC-UNMET PY MNTL HLTH TRT NEED: NOT READY TO START TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNSTART2=1),Categoría analítica,False,1472,2.51
MHNTTIME2,RC-UNMET PY MNTL HLTH TRT NEED: NOT ENOUGH TIME FOR TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55428,94.53
MHNTTIME2,RC-UNMET PY MNTL HLTH TRT NEED: NOT ENOUGH TIME FOR TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNTIME2=2),Categoría analítica,False,1846,3.15
MHNTTIME2,RC-UNMET PY MNTL HLTH TRT NEED: NOT ENOUGH TIME FOR TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNTIME2=1),Categoría analítica,False,1359,2.32
MHNTWHER2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT KNOW WHERE TO GET TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknwn/rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,55403,94.49
MHNTWHER2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT KNOW WHERE TO GET TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (MHTSKTHPY2=1 and MHTUNWHER2=2),Categoría analítica,False,1792,3.06
MHNTWHER2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT KNOW WHERE TO GET TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (MHTSKTHPY2=1 and MHTUNWHER2=1),Categoría analítica,False,1438,2.45
MHTINOTHPY2,RC-RCVD MH TRMT AT SOME OTHER PLACE AS AN INPATIENT - PST YR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (See comment above),Categoría analítica,False,58392,99.59
MHTINOTHPY2,RC-RCVD MH TRMT AT SOME OTHER PLACE AS AN INPATIENT - PST YR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (See comment above),Categoría analítica,False,241,0.41
MHTINPPY2,RC-RCVD MENTAL HEALTH TREATMENT AS AN INPATIENT - PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (All source variables = 0),Categoría analítica,False,57510,98.08
MHTINPPY2,RC-RCVD MENTAL HEALTH TREATMENT AS AN INPATIENT - PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (Any source variables = 1),Categoría analítica,False,1123,1.92
MHTNSEEKPY2,"RC-THGHT SHOULD GET MH TRT, DIDNT RECV OR SEEK TRT- PST YR",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,.,Unknown/received MH treatment (Otherwise),Salto legítimo o no aplicable,True,16693,28.47
MHTNSEEKPY2,"RC-THGHT SHOULD GET MH TRT, DIDNT RECV OR SEEK TRT- PST YR",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (See comment above),Categoría analítica,False,2738,4.67
MHTNSEEKPY2,"RC-THGHT SHOULD GET MH TRT, DIDNT RECV OR SEEK TRT- PST YR",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2,No (See comment above),Categoría analítica,False,39202,66.86
MHTOPNDOC2,RC-RCVD MH TRMT AS AN OUTPATIENT OTHER THAN GEN MED-PST YR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,0,No (All source variables=0),Categoría analítica,False,49783,84.91
MHTOPNDOC2,RC-RCVD MH TRMT AS AN OUTPATIENT OTHER THAN GEN MED-PST YR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,1,Yes (Any source variable=1),Categoría analítica,False,8850,15.09
